1,OTT is the best thing that has happened for young talented people: Bobby,"Talking about OTT platforms, Bobby Deol said that it is the best thing that has happened for young talented people. He added that they have got an opportunity to work not just as actors, but also as technicians and daily wage earners. Talking about the year 2020, Bobby said, ""[It] taught us that the smallest things have the greatest value."""
1,"Ishaan, Tripti to star in Dharma's psychological thriller: Reports","Ishaan Khatter and Tripti Dimri will reportedly star in Dharma Productions' next psychological thriller film. Reportedly, Tripti will be playing a complex character in the film, which will be directed by Anubhuti Kashyap. The film is reportedly written by Sumit Saxena, who also worked on 'Pyaar Ka Punchnama' and 'Lust Stories'. It'll go on floors mid-next year, as per reports."
4,Don't get many opportunities so give my 100% every time: Nadeem,"Spinner Shahbaz Nadeem said since he doesn't get selected in the SRH playing XI that often, therefore he always gives his 100% whenever he gets an opportunity. ""I am used to not getting so many games. When you get your chance, you give your 100 per cent,"" Nadeem said. He was named player of the match against MI."
2,Urge Centre to give free COVID-19 vaccines to all citizens: Delhi CM,"Delhi Chief Minister Arvind Kejriwal on Saturday said, ""I request the central government that the COVID-19 vaccine should be provided free of cost to all citizens."" ""Coronavirus is the biggest epidemic of the century...The expenditure on this will be helpful in saving the lives of many Indians,"" he added."
1,Not looking for praises like 'devoted wife': Dilip Kumar's wife Saira Banu,"Ahead of Dilip Kumar's 98th birthday on Friday, his wife Saira Banu said that she is not looking for praises to be called a ""devoted wife"". ""Just to...cuddle him is the world's best thing that's happening to me. I adore him...he is my breath itself,"" she added. Saira added that she takes Dilip's care ""out of love and not duress""."
1,Beyoncé's 8-yr-old daughter added to 'Brown Skin Girl' Grammy nomination,"Blue Ivy Carter, the 8-year-old daughter of Beyoncé and Jay-Z, has been nominated in the 'Best Music Video' category at the 2021 Grammy Awards for her role in the song 'Brown Skin Girl' alongside her mother. Blue wasn't listed in the category when the nominations were originally announced in November and was added to the list on Friday."
6,Coded message from US' 'Zodiac Killer' cracked after 51 years,"Experts have cracked one of the coded messages sent 51 years ago by 'Zodiac Killer' who targeted northern California communities in the 1960s and 70s. The message was allegedly sent by the still unidentified serial killer in November 1969 to a newspaper. ""I hope you are having lots of fun in trying to catch me...,"" the message reads."
0,Tesla opens its largest Supercharger station in Shanghai,"Tesla has unveiled its largest Supercharger station in Shanghai, China, with 72 charging stalls. The electric vehicle (EV) manufacturer has defeated its own record of single-point EV super-charging station with 56 stalls that it opened in California in 2020. Tesla has also been expanding its network of service centres and is planning to add one centre every week in 2021."
6,Japan's oldest zoo unveils first elephant born there in 138 years,"Japan's oldest zoo, Ueno Zoological Gardens, has unveiled the first baby elephant to be born there since its founding 138 years ago. The zoo is holding an online poll to choose a name for the baby from shortlisted candidates. The male calf was born to a pair of elephants gifted to Japan by Thailand in 2002."
6,Aus' Fraser Island residents told to leave as bushfire approaches,"Residents of coastal township Happy Valley on Australia's UNESCO World Heritage-listed Fraser Island were told to evacuate on Sunday as a bushfire approached it. ""Leaving immediately is the safest option, as it will soon be too dangerous to drive,"" the Queensland Fire and Emergency Services said. The bushfires were sparked by an illegal campfire in October."
0,Apple adds more Tesla ex-execs to its self-driving car team: Report,"A ""small team"" at Apple working on its self-driving car has seen the addition of more former Tesla executives, Bloomberg reported. The report said Apple recently hired Jonathan Sive, a vehicle engineer from Tesla and Waymo, as a senior manager on the car project. It also hired former Tesla engineering VP Steve MacManus, who is now working for the project."
0,"Apple, Hyundai to sign EV deal by March, start production by 2024: Report","Apple and Hyundai Motor plan to sign a partnership deal on autonomous electric vehicles (EVs) by March and start production as soon as 2024 in US, Korea IT News reported. The companies also plan to introduce a ""beta version"" of Apple cars next year, the report added. Earlier, Hyundai confirmed it was in talks with Apple, before retracting the statement."
6,Ex-Iranian VP sentenced to 2 yrs in jail for leaking classified info,"Former Iranian Vice President Shahindokht Mowlaverdi has been sentenced to two years in prison for leaking classified information to foreign parties, state media reports said. ""It's a preliminary verdict...There is a 20-day window for reconsideration and I'll certainly appeal,"" she said. Separately, Mowlaverdi was given another six months in prison for ""propaganda"" against Iran's ruling system."
4,"Formidable competitors on field, solid partners off it: PM Modi replies to Aus PM","Prime Minister Narendra Modi thanked his Australian counterpart, Scott Morrison, after the latter congratulated him and Team India on winning the Test series against Australia. PM Modi tweeted, ""It was a thrilling series with the best from both the teams on full display."" He added, ""India and Australia make for formidable competitors on the field, and solid partners off it."""
6,"Biden's son spent ₹15L on 'live cam' porn site, ₹8L in strip club: Reports","US Democratic presidential nominee Joe Biden's son Hunter Biden reportedly spent $11,400 (over ₹8 lakh) in a single night at a strip club and $21,000 (over ₹15 lakh) on an adult 'live cam' porn website. ""Hunter's spending on porn sites is staggering. At one point his credit card was rejected...because it was maxed out,"" a report quoted a source."
